drishtiGS_002.png,0,0.659574468,30.91775513,16.34420966,267.1331894,19.10289844,2.886238382,10.96582527,19.185226,5.893148,34.72919,-1.095247323,-0.573719501,11.038435,0.20017028,0.20795819,0.043246612,14.14243351,2.542629242,10.563975,10.8383465,10.608443,112.53906,5.511437636,1.414317966,10.571102,4.421768,4.423005,19.562973,-0.722224899,0.645361066,10.504874,4.421768,4.423005,19.562973,-0.722224899,0.645361066,10.504874,22.789116,2.2115026,4.8907433,-0.722224899,-0.645361066,11.08553,429.65985,176.57457,31178.58,-1.572947736,-0.188879624,10.999401,20.2289,4.522328,20.451448,-1.441442568,-0.338155776,11.064363,19.185226,5.893148,34.72919,-1.095247323,-0.573719501,11.038435,8.517101,0.403669,0.16294867,-1.519329226,0.212655783,11.089235
drishtiGS_004.png,0,0.583333333,89.52972412,40.76910366,1662.119813,0.269502419,-0.707316609,10.95011437,17.485046,5.866799,34.41933,-1.28444884,-0.15200533,11.030866,0.91738224,0.44407424,0.19720194,0.307286408,-0.703480422,10.914326,41.23461,21.444626,459.87198,0.114049954,-0.340757042,10.899311,6.6210175,12.48853,155.96338,106.6524888,9.195982933,10.3837,5.3723907,4.5816116,20.991163,4.83646925,1.290351391,10.684837,22.415827,2.0266907,4.1074758,-0.573054867,-0.390191644,11.0862055,372.54065,172.96506,29916.91,-1.396310816,0.287224799,10.98109,18.757412,4.54975,20.700226,-1.36408369,0.072414398,11.060614,17.485046,5.866799,34.41933,-1.28444884,-0.15200533,11.030866,8.660193,0.41119087,0.16907793,-1.261337954,-0.164658472,11.089224
drishtiGS_010.png,0,0.775862069,56.06352234,31.89249638,1017.131326,4.056814818,0.911374431,10.91312868,19.77562,5.7547846,33.117546,-0.705428378,-0.790988207,11.042692,0.512023,0.34923372,0.12196418,4.991069062,1.201468825,10.817173,25.313553,16.673492,278.00537,3.757449486,0.806456089,10.823185,3.9631653,4.9830723,24.831009,15.25619849,2.635278702,10.376872,3.726654,4.1637716,17.336996,1.347604201,1.158382773,10.4263525,23.160324,2.025517,4.1027193,0.433585355,-1.013063908,11.086398,446.31107,175.6348,30847.58,-1.367643034,-0.406962246,11.00399,20.63201,4.5421653,20.631266,-1.015335669,-0.607827961,11.064545,19.77562,5.7547846,33.117546,-0.705428378,-0.790988207,11.042692,8.486392,0.41484842,0.17209922,-1.008997511,0.530588031,11.089169
drishtiGS_012.png,0,0.843137255,63.20205688,30.8587931,952.2651117,2.08414649,0.202815847,10.94867899,18.830505,5.8560057,34.292805,-1.105808907,-0.515115738,11.037359,0.59939384,0.33860877,0.1146559,2.667988797,0.422317713,10.883583,28.939465,16.662743,277.64697,1.686960756,0.244398057,10.875585,4.4057465,4.174215,17.424068,0.001350013,0.76492846,10.575535,4.34227,4.0570493,16.45965,-0.444070901,0.662499666,10.581653,22.835213,2.0197918,4.079559,-0.471242773,-0.654620886,11.086353,415.64285,175.2622,30716.842,-1.524607003,-0.115415528,10.995124,19.873299,4.549162,20.694876,-1.360693165,-0.30072239,11.063119,18.830505,5.8560057,34.292805,-1.105808907,-0.515115738,11.037359,8.555982,0.41011938,0.16819791,-1.359119741,0.195607781,11.08921
drishtiGS_015.png,0,0.744186047,66.61010742,35.47237331,1258.289268,0.74377519,0.276748874,10.92612679,16.297287,6.0067544,36.0811,-1.240614057,0.079690449,11.02001,0.63664794,0.3842242,0.14762823,1.206946467,0.443148732,10.863098,26.78848,17.469975,305.2,4.893540591,1.193407774,10.848572,5.6980896,4.5688777,20.874641,4.051766273,1.214648604,10.733082,5.5151367,4.108497,16.87975,0.230986943,0.52450037,10.754341,22.260727,2.0193503,4.077776,-0.106477964,-0.439809561,11.086167,339.14246,172.87056,29884.23,-1.119968175,0.533005893,10.962782,17.81657,4.659645,21.712294,-1.177995622,0.267425478,11.056243,16.297287,6.0067544,36.0811,-1.240614057,0.079690449,11.02001,8.746468,0.42429143,0.18002321,-1.024159335,-0.307837993,11.089171
drishtiGS_003.png,0,0.18,46.75669861,26.03042922,677.5832452,1.49396889,0.668389383,10.92441578,18.661316,5.756329,33.135323,-1.163978449,-0.428140551,11.038822,0.38930416,0.2889845,0.08351204,1.804140604,0.838775754,10.76401,18.45068,13.2214155,174.80583,2.433805865,0.78806144,10.778556,4.3963623,3.9780784,15.825107,-0.21096237,0.656668782,10.607265,4.360504,3.9086804,15.277782,-0.501804734,0.584829509,10.611031,22.823334,1.949531,3.8006709,-0.512683374,-0.580757141,11.086634,409.41483,172.84201,29874.361,-1.532452482,-0.013943822,10.996473,19.735933,4.4618173,19.907812,-1.408256294,-0.196386352,11.064031,18.661316,5.756329,33.135323,-1.163978449,-0.428140551,11.038822,8.567469,0.40111378,0.16089226,-1.399576318,0.081354432,11.08926
drishtiGS_001.png,0,0.487562189,64.83721924,38.31451987,1468.002433,3.539606885,1.330210035,10.91414786,19.102203,5.792961,33.5584,-1.085200345,-0.549983978,11.039942,0.6168306,0.43625125,0.19031516,4.103577393,1.587300301,10.833221,30.277239,22.715925,516.01324,7.59949492,2.02712369,10.81522,5.598526,12.551087,157.5298,95.1863633,8.826855659,10.149573,4.446945,4.7641287,22.696924,4.422432234,1.53400147,10.49842,22.868822,2.12186,4.5022902,-0.262122927,-0.783253074,11.085926,424.84967,174.61012,30488.693,-1.537075479,-0.159553081,10.999626,20.116772,4.490558,20.165112,-1.374920899,-0.3304075,11.064438,19.102203,5.792961,33.5584,-1.085200345,-0.549983978,11.039942,8.53152,0.40459678,0.16369855,-1.397700491,0.22261633,11.089233
drishtiGS_014.png,0,0.775,67.44212341,35.73183988,1276.764381,2.788660569,0.744382098,10.93288835,19.137543,5.845403,34.16874,-1.096826362,-0.557244658,11.039134,0.6570244,0.3923793,0.15396152,3.265858767,0.932993412,10.876617,33.036243,20.6545,426.60837,1.905371225,0.635924935,10.854638,5.931778,15.454529,238.84247,114.5859285,9.381854057,10.009054,4.426956,4.995161,24.951633,11.29415678,2.179045439,10.47289,22.904032,2.111941,4.460295,-0.087125456,-0.81940794,11.085976,427.03534,175.93762,30954.045,-1.555329025,-0.178793609,10.998942,20.164051,4.5217733,20.446434,-1.389564347,-0.342541724,11.064171,19.137543,5.845403,34.16874,-1.096826362,-0.557244658,11.039134,8.525403,0.40656698,0.1652967,-1.412668446,0.241009444,11.089223
drishtiGS_011.png,0,0.428571429,70.44422913,31.72268779,1006.328921,0.991900681,-0.431939138,10.95967817,19.001312,5.75821,33.156982,-1.048559816,-0.550814986,11.039961,0.6799507,0.34888157,0.12171835,1.213430648,-0.22807166,10.904073,33.12564,17.912756,320.86682,0.34695335,-0.178576678,10.889845,4.499054,4.690949,22.005003,5.722421431,1.637815475,10.532984,4.3182373,4.1634045,17.333935,-0.023306581,0.800831616,10.562656,22.858963,2.049999,4.202496,-0.180768753,-0.758048117,11.0862255,420.20218,173.2513,30016.012,-1.509429256,-0.144787416,10.999108,20.00344,4.4793515,20.06459,-1.335994885,-0.328965485,11.064259,19.001312,5.75821,33.156982,-1.048559816,-0.550814986,11.039961,8.544317,0.40398958,0.16320758,-1.346802054,0.219249934,11.08924
drishtiGS_005.png,0,0.724637681,56.88642883,37.87003905,1434.139857,2.69723869,1.193781897,10.87032885,19.192917,5.9747934,35.698154,-1.100645718,-0.572514653,11.036907,0.5093801,0.4446306,0.19769636,2.901371645,1.293245077,10.674409,24.277695,21.723269,471.9004,6.201029778,1.707244635,10.670528,4.1456604,4.3924236,19.293385,0.11790143,0.897873342,10.463014,4.076233,4.2540426,18.09688,-0.337664365,0.789362907,10.470424,22.968826,2.11697,4.4815626,-0.364628196,-0.781898975,11.085987,430.39435,180.31781,32514.514,-1.56697224,-0.215309247,10.995067,20.219036,4.645963,21.584974,-1.370757709,-0.37916562,11.062736,19.192917,5.9747934,35.698154,-1.100645718,-0.572514653,11.036907,8.519454,0.41994482,0.17635366,-1.38618678,0.29412657,11.089147
